"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2016","2016",299,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2017","2017",270,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2018","2018",229,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2019","2019",200,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2020","2020",219,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2021","2021",216,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2022","2022",200,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","3","in cerca di prima occupazione","2023","2023",198,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","1993","1993",3350,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","1994","1994",3613,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","1995","1995",3539,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","1996","1996",3781,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","1997","1997",3540,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","1998","1998",3495,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","1999","1999",3316,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2000","2000",3328,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2001","2001",3171,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2002","2002",3167,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2003","2003",3310,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2005","2005",3296,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2006","2006",3171,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2007","2007",3199,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2008","2008",3402,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2009","2009",3356,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2010","2010",3415,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2011","2011",3413,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2012","2012",3383,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2013","2013",3598,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2014","2014",3488,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2015","2015",3575,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2016","2016",3596,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2017","2017",3487,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2018","2018",3463,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2019","2019",3471,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2020","2020",3530,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2021","2021",3517,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2022","2022",3430,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","5","studente","2023","2023",3279,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","1993","1993",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","1994","1994",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","1995","1995",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","1996","1996",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","1997","1997",10,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","1998","1998",9,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","1999","1999",10.2,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2000","2000",10.3,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2001","2001",15.6,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2002","2002",12.1,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2003","2003",10.4,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2005","2005",14.4,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2006","2006",13.5,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2007","2007",11.3,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2008","2008",14.3,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2009","2009",11,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",15.7,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",15.5,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",15.8,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",18.9,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",17,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",16.1,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",18.9,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",20.9,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",21.7,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",20.5,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",21.6,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2021","2021",21.4,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2022","2022",23.8,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2023","2023",25.6,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","1993","1993",829,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","1994","1994",745,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","1995","1995",795,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","1996","1996",745,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","1997","1997",672,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","1998","1998",658,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","1999","1999",674,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2000","2000",593,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2001","2001",673,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2002","2002",635,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2003","2003",547,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2005","2005",567,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2006","2006",625,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2007","2007",501,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2008","2008",434,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2009","2009",398,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2010","2010",412,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2011","2011",460,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2012","2012",503,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2013","2013",535,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2014","2014",451,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2015","2015",504,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2016","2016",459,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2017","2017",460,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2018","2018",376,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2019","2019",463,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2020","2020",422,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2021","2021",420,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2022","2022",479,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2023","2023",419,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","1993","1993",2,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","1994","1994",3,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","1995","1995",4,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","1996","1996",1,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","1997","1997",3,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","1998","1998",1,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","1999","1999",10,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2000","2000",4,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2001","2001",2,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2002","2002",4,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2003","2003",3,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2005","2005",,"0","il dato non raggiunge la metà della cifra minima considerata"
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2006","2006",4,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2007","2007",8,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2008","2008",4,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2009","2009",2,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2010","2010",3,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2011","2011",2,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2012","2012",4,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2013","2013",0,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2014","2014",0,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2015","2015",4,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2016","2016",0,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2017","2017",2,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2018","2018",2,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2019","2019",6,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2020","2020",5,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2021","2021",3,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2022","2022",9,,
"15_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2","femmine","6","ritirato-a dal lavoro","2023","2023",4,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","1993","1993",73.1,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","1994","1994",73.8,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","1995","1995",70.8,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","1996","1996",67.2,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","1997","1997",64.1,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","1998","1998",63.1,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","1999","1999",63,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2000","2000",60.4,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2001","2001",56.3,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2002","2002",59.3,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2003","2003",60,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2005","2005",58.8,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2006","2006",60.1,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2007","2007",58.4,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2008","2008",56.4,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2009","2009",58.3,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",54.1,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",56.1,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",54.6,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",54.7,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",55.4,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",55.4,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",57.2,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",55.6,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",54.2,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",55.8,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",56,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2021","2021",60.7,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2022","2022",55,,
"15_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2023","2023",55.8,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","1993","1993",77.3,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","1994","1994",80,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","1995","1995",81.3,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","1996","1996",83.9,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","1997","1997",82,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","1998","1998",81,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","1999","1999",79.1,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2000","2000",78.8,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2001","2001",79.6,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2002","2002",80,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2003","2003",79.9,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2005","2005",80.4,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2006","2006",77.8,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2007","2007",79.5,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2008","2008",78.9,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2009","2009",79.1,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2010","2010",78.9,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2011","2011",79.3,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2012","2012",78.9,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2013","2013",81.7,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2014","2014",79.7,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2015","2015",81.8,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2016","2016",81.8,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2017","2017",79.8,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2018","2018",79.8,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2019","2019",78.7,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2020","2020",81,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2021","2021",79.5,,
"15_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2022","2022",78.2,,
